date,week,tweets,processed,nltk-compound,nltk-pos,nltk-neg,tb-polarity,tb-subjectivity
2021-02-13,23,"$GBTC seems to be back in business.

Yesterday, it has acquired 3,461 BTC.

GBTC premium is still single-digit without signs of improving so the odds are this was genuine buying, not arbitrage. https://t.co/MzrWEn1K0G","$GBTC seems to be back in business.Yesterday, it has acquired 3,461 BTC.GBTC premium is still single-digit without signs of improving so the odds are this was genuine buying, not arbitrage.",-0.3252,0.0,0.068,0.2,0.25
2021-02-14,23," Roses are red
Violets are blue
Keep printing money
Till #Bitcoin is a mil or two",Roses are redViolets are blueKeep printing moneyTill #Bitcoin is a mil or two,0.0,0.0,0.0,0.0,0.05
2021-02-14,23,"Irrelevant: $50,000 #Bitcoin 
Relevant: 2 or 3 SNP500 companies buying in

It is all about tracking the right signals to avoid a burnout and not selling early.","Irrelevant: $50,000 #Bitcoin Relevant: 2 or 3 SNP500 companies buying inIt is all about tracking the right signals to avoid a burnout and not selling early.",-0.296,0.0,0.087,0.07142857142857142,0.6839285714285713
2021-02-15,24," Personally, I’m not convinced that this scenario plays out.

I’m definitely selling my bitcoins well before that to the people who buy this narrative.

That being said, I do believe that in some moment it will feel like USD is dying.

That’s when I’d like to pull the trigger.","Personally, I’m not convinced that this scenario plays out.I’m definitely selling my bitcoins well before that to the people who buy this narrative.That being said, I do believe that in some moment it will feel like USD is dying.That’s when I’d like to pull the trigger.",0.8197,0.21,0.04,0.0,0.4
2021-02-15,24,"OMG, I can't believe I missed it.

Huge whale has emerged on Feb, 12 with a single wallet balance of ~118,000 BTC.

The previous event of such magnitude was on Jan, 27.

So, what company do we expect this week? https://t.co/0Bxc3u6a95","OMG, I can't believe I missed it.Huge whale has emerged on Feb, 12 with a single wallet balance of ~118,000 BTC.The previous event of such magnitude was on Jan, 27.So, what company do we expect this week?",0.4919,0.104,0.0,0.04047619047619049,0.44523809523809527
2021-02-16,24," nice try udi, i’m not selling my btc","nice try udi, i’m not selling my btc",0.4215,0.286,0.0,0.6,1.0
2021-02-17,24,"This is not the top†, not even close, too much bullets left.

Take a look a the ratio of #Bitcoin MC to the amount of the stable coins on the sidelines (left).

Why is it so low despite the exploding price?

Because of immense stable coin inflows (right).

Chill.

† absolute https://t.co/odUuXwJMxn","This is not the top†, not even close, too much bullets left.Take a look a the ratio of #Bitcoin MC to the amount of the stable coins on the sidelines (left).Why is it so low despite the exploding price?Because of immense stable coin inflows (right).Chill.† absolute",0.1677,0.083,0.052,0.09795918367346938,0.4193877551020408
2021-02-17,24,"  Valid argument, but *why_not_both.jpg*

I’ve been one of those stable coin liquidity providers on Curve. 

I’ve capitulated, bought Bitcoin, and provided it to my trezor, instead.

Many LP will do too.","Valid argument, but *why_not_both.jpg*I’ve been one of those stable coin liquidity providers on Curve. I’ve capitulated, bought Bitcoin, and provided it to my trezor, instead.Many LP will do too.",0.2617,0.083,0.052,0.5,0.5
2021-02-17,24,  Use any of the Bitcoin wrappers on Ethereum and Curve,Use any of the Bitcoin wrappers on Ethereum and Curve,0.0,0.0,0.0,0.0,0.0
2021-02-17,24,"  It is, just not Bitcoin-grade trustless","It is, just not Bitcoin-grade trustless",0.4023,0.351,0.0,0.0,0.0
2021-02-17,24,"  Yes, but take a look at the other flavours, like TBTC.

You can use WBTC as a bridge to enter other wrappers that better suit your needs. Curve sBTC metapool will take care of that.","Yes, but take a look at the other flavours, like TBTC.You can use WBTC as a bridge to enter other wrappers that better suit your needs. Curve sBTC metapool will take care of that.",0.9224,0.314,0.0,0.08333333333333333,0.4166666666666667
2021-02-17,24," Sorry mate, I’m too focused on BTC as it feels like much more predictable and superior trade at the moment. However, if there will be something of algo stable coin magnitude I may jump into it","Sorry mate, I’m too focused on BTC as it feels like much more predictable and superior trade at the moment. However, if there will be something of algo stable coin magnitude I may jump into it",0.8678,0.261,0.031,0.12499999999999999,0.725
