date,week,tweets,processed,nltk-compound,nltk-pos,nltk-neg,tb-polarity,tb-subjectivity
2020-12-26,17,"#Bitcoin going for $30,000 $BTC","#Bitcoin going for $30,000 $BTC",0.0,0.0,0.0,0.0,0.0
2020-12-26,17,The largest financial service in the world is now #Bitcoin https://t.co/z7pk9wCO36,The largest financial service in the world is now #Bitcoin,0.0,0.0,0.0,0.0,0.0
2020-12-26,17,"Screenshot of one of the first #Bitcoin  order books (April, 2010) 

2,500 $BTC for $8.75 

#Cryptocurrency https://t.co/q1uSkb2hwj","Screenshot of one of the first #Bitcoin  order books (April, 2010) 2,500 $BTC for $8.75 #Cryptocurrency",0.0,0.0,0.0,0.25,0.3333333333333333
2020-12-27,17,"$ETH $BCH breaking out! 

Last Hour: 
#BitcoinCash +8% 
#Ethereum +7%",$ETH $BCH breaking out! Last Hour: #BitcoinCash +8% #Ethereum +7%,0.0,0.0,0.0,0.0,0.06666666666666667
2020-12-29,18,"#Bitcoin price to grow 'ten times by end of 2022' as JP Morgan estimates value of $650,000 $BTC #Cryptocurrency https://t.co/Hyf8zgV2u0","#Bitcoin price to grow 'ten times by end of 2022' as JP Morgan estimates value of $650,000 $BTC #Cryptocurrency",0.6037,0.215,0.0,0.0,0.0
2020-12-29,18,Paid in #Bitcoin   https://t.co/DB5mQO8def,Paid in #Bitcoin,0.0,0.0,0.0,0.0,0.0
2020-12-30,18,"2️⃣8️⃣,0️⃣0️⃣0️⃣ #Bitcoin","2️⃣8️⃣,0️⃣0️⃣0️⃣ #Bitcoin",0.0,0.0,0.0,0.0,0.0
2020-12-30,18,VanEck files SEC registration for #Bitcoin ETF again https://t.co/UNSQLd2JfM,VanEck files SEC registration for #Bitcoin ETF again,0.0,0.0,0.0,-0.1,0.6
2020-12-30,18,#Bitcoin 30k+ incoming 🚀🚀 $BTC https://t.co/7DpKNix58t,#Bitcoin 30k+ incoming 🚀🚀 $BTC,0.0,0.0,0.0,0.0,0.0
2020-12-30,18,"#Bitcoin 2️⃣9️⃣,0️⃣0️⃣0️⃣ 🔥🔥","#Bitcoin 2️⃣9️⃣,0️⃣0️⃣0️⃣ 🔥🔥",0.0,0.0,0.0,0.0,0.0
2020-12-30,18,Bullish on #Bitcoin  $BTC https://t.co/pAsuRTJ7gg,Bullish on #Bitcoin  $BTC,0.0,0.0,0.0,0.0,0.0
2020-12-31,18,Organic #Bitcoin https://t.co/FGVko5g5gi,Organic #Bitcoin,0.0,0.0,0.0,0.0,0.0
2021-01-02,18,"#Bitcoin 3️⃣1️⃣,0️⃣0️⃣0️⃣","#Bitcoin 3️⃣1️⃣,0️⃣0️⃣0️⃣",0.0,0.0,0.0,0.0,0.0
2021-01-02,18,"Be careful everyone, a correction is coming and it will be violent #Bitcoin 

Long-term BULL $BTC https://t.co/0dRLc3aL8D","Be careful everyone, a correction is coming and it will be violent #Bitcoin Long-term BULL $BTC",-0.5106,0.082,0.2,-0.45,1.0
2021-01-02,18,"#Bitcoin is going parabolic 

$BTC 3️⃣3️⃣,0️⃣0️⃣0️⃣","#Bitcoin is going parabolic $BTC 3️⃣3️⃣,0️⃣0️⃣0️⃣",0.0,0.0,0.0,0.0,0.0
2021-01-02,18,#Bitcoin - The definition of organic growth! $BTC https://t.co/YLevQercx3,#Bitcoin - The definition of organic growth! $BTC,0.4389,0.292,0.0,0.0,0.0
2021-01-03,18,"#Bitcoin 3️⃣4️⃣,0️⃣0️⃣0️⃣","#Bitcoin 3️⃣4️⃣,0️⃣0️⃣0️⃣",0.0,0.0,0.0,0.0,0.0
2021-01-03,18,"Why #Bitcoin Could Be in Early Days of Super Cycle to $1,000,000 $BTC #Cryptocurrency https://t.co/PJR2sIWACP","Why #Bitcoin Could Be in Early Days of Super Cycle to $1,000,000 $BTC #Cryptocurrency",0.5994,0.218,0.0,0.21666666666666667,0.4833333333333333
2021-01-03,18,"Huge believer in $XHV 

Trading on  

#Monero Fork $XMR
Has a less supply than #Bitcoin 14,258,109 XHV

A DeFi ecosystem of private assets  https://t.co/KJbwxEldT1","Huge believer in $XHV Trading on  #Monero Fork $XMRHas a less supply than #Bitcoin 14,258,109 XHVA DeFi ecosystem of private assets",0.4588,0.167,0.0,0.0777777777777778,0.44722222222222224
